"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","87","2199081975808","4124672","1257472","5704",,,,,,,,"Process","8",,,,,,"87","948",".","0","",,,,,"5704","5704","1257472","1257472","41184","41184","1376256","1376256","4734976","4734976","60293120","2199083548672",,,"1257472","1257472",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"58720256","2199081975808","False",,,,"4124672","4124672",,
"svchost","0","780","2199115067392","9846784","7065600","12864",,,,,,,,"Process","8",,,,,,"780","1036",".","0","",,,,,"12864","12864","7065600","7065600","231712","231712","28319744","28319744","11657216","11657216","116453376","2199139708928",,,"7065600","7065600",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"91811840","2199115067392","False",,,,"9846784","9846784",,
"svchost","0","158","2199102189568","7360512","2244608","9920",,,,,,,,"Process","8",,,,,,"158","1140",".","0","",,,,,"9920","9920","2244608","2244608","81512","81512","3088384","3088384","9502720","9502720","87326720","2199110582272",,,"2244608","2244608",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"78934016","2199102189568","False",,,,"7360512","7360512",,
"svchost","0","533","2199166795776","11988992","5320704","19288",,,,,,,,"Process","8",,,,,,"533","1152",".","0","",,,,,"19288","19288","5320704","5320704","193504","193504","5894144","5894144","13533184","13533184","150880256","2199174135808",,,"5320704","5320704",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"143540224","2199166795776","False",,,,"11988992","11988992",,
"svchost","0","168","2199106961408","10072064","7266304","34000",,,,,,,,"Process","8",,,,,,"168","1180",".","0","",,,,,"34000","34000","7266304","7266304","61024","61024","10235904","10235904","13254656","13254656","95240192","2199118495744",,,"7266304","7266304",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"83705856","2199106961408","False",,,,"10072064","10072064",,
"svchost","0","206","2199102971904","7774208","2277376","12896",,,,,,,,"Process","8",,,,,,"206","1188",".","0","",,,,,"12896","12896","2277376","2277376","82456","82456","2646016","2646016","8679424","8679424","82337792","2199105593344",,,"2277376","2277376",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"79716352","2199102971904","False",,,,"7774208","7774208",,
"svchost","0","197","2199104294912","9252864","2801664","12184",,,,,,,,"Process","8",,,,,,"197","1224",".","0","",,,,,"12184","12184","2801664","2801664","90088","90088","3198976","3198976","11157504","11157504","85757952","2199109013504",,,"2801664","2801664",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"81039360","2199104294912","False",,,,"9252864","9252864",,
"svchost","0","435","2199133401088","16973824","4464640","20288",,,,,,,,"Process","8",,,,,,"435","1320",".","0","",,,,,"20288","20288","4464640","4464640","157320","157320","5472256","5472256","19169280","19169280","120299520","2199143555072",,,"4464640","4464640",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"110145536","2199133401088","False",,,,"16973824","16973824",,
"svchost","0","218","2199099478016","8093696","3055616","10352",,,,,,,,"Process","8",,,,,,"218","1388",".","0","",,,,,"10352","10352","3055616","3055616","81456","81456","4575232","4575232","8941568","8941568","85676032","2199108931584",,,"3055616","3055616",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"76222464","2199099478016","False",,,,"8093696","8093696",,
"svchost","0","507","2199139319808","15114240","16850944","16384",,,,,,,,"Process","8",,,,,,"507","1516",".","0","",,,,,"16384","16384","16850944","16850944","90896","90896","24326144","24326144","26218496","26218496","239464448","2199262720000",,,"16850944","16850944",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"116064256","2199139319808","False",,,,"15114240","15114240",,
"svchost","0","243","2199112765440","9170944","3739648","15240",,,,,,,,"Process","8",,,,,,"243","1576",".","0","",,,,,"15240","15240","3739648","3739648","91136","91136","4911104","4911104","10776576","10776576","96337920","2199119593472",,,"3739648","3739648",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"89509888","2199112765440","False",,,,"9170944","9170944",,
"svchost","0","260","2199146020864","11358208","3358720","14592",,,,,,,,"Process","8",,,,,,"260","1600",".","0","",,,,,"14592","14592","3358720","3358720","173032","173032","3919872","3919872","13082624","13082624","128536576","2199151792128",,,"3358720","3358720",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"122765312","2199146020864","False",,,,"11358208","11358208",,
"svchost","0","184","2199102791680","8167424","2523136","9432",,,,,,,,"Process","8",,,,,,"184","1684",".","0","",,,,,"9432","9432","2523136","2523136","77424","77424","2990080","2990080","9027584","9027584","85303296","2199108558848",,,"2523136","2523136",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"79536128","2199102791680","False",,,,"8167424","8167424",,
"svchost","0","241","2203517321216","86077440","89952256","18552",,,,,,,,"Process","8",,,,,,"241","1704",".","0","",,,,,"18552","18552","89952256","89952256","100416","100416","161234944","161234944","167968768","167968768","221790208","2203540013056",,,"89952256","89952256",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"199098368","2203517321216","False",,,,"86077440","86077440",,
"svchost","0","244","2199095681024","5935104","1683456","7736",,,,,,,,"Process","8",,,,,,"244","1716",".","0","",,,,,"7736","7736","1683456","1683456","76752","76752","1990656","1990656","6848512","6848512","74006528","2199097262080",,,"1683456","1683456",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"72425472","2199095681024","False",,,,"5935104","5935104",,
"svchost","0","390","2199136079872","13848576","6385664","19888",,,,,,,,"Process","8",,,,,,"390","1748",".","0","",,,,,"19888","19888","6385664","6385664","112680","112680","10444800","10444800","15593472","15593472","132337664","2199155593216",,,"6385664","6385664",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"112824320","2199136079872","False",,,,"13848576","13848576",,
"svchost","0","215","2199107387392","9560064","2551808","14064",,,,,,,,"Process","8",,,,,,"215","1808",".","0","",,,,,"14064","14064","2551808","2551808","89472","89472","3198976","3198976","10645504","10645504","90947584","2199114203136",,,"2551808","2551808",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"84131840","2199107387392","False",,,,"9560064","9560064",,
"svchost","0","209","2199104585728","8769536","2715648","11776",,,,,,,,"Process","8",,,,,,"209","1888",".","0","",,,,,"11776","11776","2715648","2715648","82248","82248","3182592","3182592","9920512","9920512","84992000","2199108247552",,,"2715648","2715648",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"81330176","2199104585728","False",,,,"8769536","8769536",,
"svchost","0","401","2199152431104","16560128","9125888","19624",,,,,,,,"Process","8",,,,,,"401","1916",".","0","",,,,,"19624","19624","9125888","9125888","378112","378112","9875456","9875456","17666048","17666048","156880896","2199180136448",,,"9125888","9125888",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"129175552","2199152431104","False",,,,"16560128","16560128",,
"svchost","0","537","2199191724032","18296832","26001408","38960",,,,,,,,"Process","8",,,,,,"537","1968",".","0","",,,,,"38960","38960","26001408","26001408","123240","123240","38064128","38064128","45486080","45486080","186843136","2199210098688",,,"26001408","26001408",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"168468480","2199191724032","False",,,,"18296832","18296832",,
"svchost","0","572","2199115321344","10371072","4665344","13208",,,,,,,,"Process","8",,,,,,"572","2028",".","0","",,,,,"13208","13208","4665344","4665344","120816","120816","5500928","5500928","11649024","11649024","98897920","2199122153472",,,"4665344","4665344",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"92065792","2199115321344","False",,,,"10371072","10371072",,
"svchost","0","551","2199107858432","9924608","3932160","11008",,,,,,,,"Process","8",,,,,,"551","2104",".","0","",,,,,"11008","11008","3932160","3932160","97864","97864","4681728","4681728","11169792","11169792","97792000","2199121047552",,,"3932160","3932160",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"84602880","2199107858432","False",,,,"9924608","9924608",,
"svchost","0","165","2199106609152","12058624","2850816","9784",,,,,,,,"Process","8",,,,,,"165","2236",".","0","",,,,,"9784","9784","2850816","2850816","181232","181232","3276800","3276800","12668928","12668928","86499328","2199109754880",,,"2850816","2850816",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"83353600","2199106609152","False",,,,"12058624","12058624",,
"svchost","0","214","2199110590464","11067392","3960832","12536",,,,,,,,"Process","8",,,,,,"214","2300",".","0","",,,,,"12536","12536","3960832","3960832","96296","96296","11542528","11542528","18071552","18071552","109162496","2199132418048",,,"3960832","3960832",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"87334912","2199110590464","False",,,,"11067392","11067392",,
"svchost","0","244","2199104192512","7598080","3035136","13664",,,,,,,,"Process","8",,,,,,"244","2308",".","0","",,,,,"13664","13664","3035136","3035136","88168","88168","3538944","3538944","8794112","8794112","84082688","2199107338240",,,"3035136","3035136",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"80936960","2199104192512","False",,,,"7598080","7598080",,
"svchost","0","157","2199096168448","7475200","2084864","13520",,,,,,,,"Process","8",,,,,,"157","2316",".","0","",,,,,"13520","13520","2084864","2084864","64072","64072","4706304","4706304","11386880","11386880","76382208","2199099637760",,,"2084864","2084864",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"72912896","2199096168448","False",,,,"7475200","7475200",,
"svchost","0","207","2199106371584","9252864","2531328","12752",,,,,,,,"Process","8",,,,,,"207","2400",".","0","",,,,,"12752","12752","2531328","2531328","88408","88408","2916352","2916352","10170368","10170368","85741568","2199108997120",,,"2531328","2531328",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"83116032","2199106371584","False",,,,"9252864","9252864",,
"svchost","0","174","2199107940352","7548928","2113536","10864",,,,,,,,"Process","8",,,,,,"174","2408",".","0","",,,,,"10864","10864","2113536","2113536","90664","90664","2379776","2379776","8708096","8708096","87306240","2199110561792",,,"2113536","2113536",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"84684800","2199107940352","False",,,,"7548928","7548928",,
"svchost","0","1733","2199365021696","28848128","25931776","42520",,,,,,,,"Process","8",,,,,,"1733","2448",".","0","",,,,,"42520","42520","25931776","25931776","150168","150168","178724864","178724864","183709696","183709696","382701568","2199405957120",,,"25931776","25931776",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"341766144","2199365021696","False",,,,"28848128","28848128",,
"svchost","0","340","2199104040960","6959104","2650112","9304",,,,,,,,"Process","8",,,,,,"340","2620",".","0","",,,,,"9304","9304","2650112","2650112","102432","102432","2879488","2879488","8093696","8093696","84455424","2199107710976",,,"2650112","2650112",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"80785408","2199104040960","False",,,,"6959104","6959104",,
"svchost","0","211","2199103016960","8462336","2396160","10384",,,,,,,,"Process","8",,,,,,"211","2664",".","0","",,,,,"10384","10384","2396160","2396160","81648","81648","2715648","2715648","9183232","9183232","84475904","2199107731456",,,"2396160","2396160",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"79761408","2199103016960","False",,,,"8462336","8462336",,
"svchost","0","171","2199149318144","9379840","2580480","11320",,,,,,,,"Process","8",,,,,,"171","2672",".","0","",,,,,"11320","11320","2580480","2580480","131128","131128","7360512","7360512","20553728","20553728","299225088","2199322480640",,,"2580480","2580480",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"126062592","2199149318144","False",,,,"9379840","9379840",,
"svchost","0","558","2199171854336","18026496","6410240","26232",,,,,,,,"Process","8",,,,,,"558","2748",".","0","",,,,,"26232","26232","6410240","6410240","215248","215248","9863168","9863168","23470080","23470080","166424576","2199189680128",,,"6410240","6410240",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"148598784","2199171854336","False",,,,"18026496","18026496",,
"svchost","0","257","2199142068224","9613312","2916352","16520",,,,,,,,"Process","8",,,,,,"257","2800",".","0","",,,,,"16520","16520","2916352","2916352","165400","165400","3338240","3338240","11259904","11259904","121434112","2199144689664",,,"2916352","2916352",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"118812672","2199142068224","False",,,,"9613312","9613312",,
"svchost","0","212","2199111335936","9220096","2998272","13184",,,,,,,,"Process","8",,,,,,"212","2876",".","0","",,,,,"13184","13184","2998272","2998272","89072","89072","3268608","3268608","10231808","10231808","89153536","2199112409088",,,"2998272","2998272",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"88080384","2199111335936","False",,,,"9220096","9220096",,
"svchost","0","405","2199118262272","13701120","4399104","14528",,,,,,,,"Process","8",,,,,,"405","3116",".","0","",,,,,"14528","14528","4399104","4399104","113104","113104","4845568","4845568","14315520","14315520","97103872","2199120359424",,,"4399104","4399104",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"95006720","2199118262272","False",,,,"13701120","13701120",,
"svchost","0","1233","2199122587648","15724544","8491008","11824",,,,,,,,"Process","8",,,,,,"1233","3248",".","0","",,,,,"11824","11824","8491008","8491008","97800","97800","18685952","18685952","26402816","26402816","116109312","2199139364864",,,"8491008","8491008",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"99332096","2199122587648","False",,,,"15724544","15724544",,
"svchost","0","143","2199095083008","6537216","2031616","12968",,,,,,,,"Process","8",,,,,,"143","3324",".","0","",,,,,"12968","12968","2031616","2031616","66920","66920","2555904","2555904","7622656","7622656","74448896","2199097704448",,,"2031616","2031616",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"71827456","2199095083008","False",,,,"6537216","6537216",,
"svchost","0","449","2199125745664","12730368","4096000","20880",,,,,,,,"Process","8",,,,,,"449","3332",".","0","",,,,,"20880","20880","4096000","4096000","140392","140392","4861952","4861952","14602240","14602240","108290048","2199131545600",,,"4096000","4096000",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"102490112","2199125745664","False",,,,"12730368","12730368",,
"svchost","0","950","2199173615616","19398656","7933952","24296",,,,,,,,"Process","8",,,,,,"950","3464",".","0","",,,,,"24296","24296","7933952","7933952","219272","219272","11571200","11571200","22560768","22560768","166735872","2199189991424",,,"7933952","7933952",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"150360064","2199173615616","False",,,,"19398656","19398656",,
"svchost","0","245","2199146291200","14319616","6569984","15040",,,,,,,,"Process","8",,,,,,"245","3540",".","0","",,,,,"15040","15040","6569984","6569984","170688","170688","7221248","7221248","15515648","15515648","128811008","2199152066560",,,"6569984","6569984",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"123035648","2199146291200","False",,,,"14319616","14319616",,
"svchost","0","168","2199109128192","8966144","4567040","12296",,,,,,,,"Process","8",,,,,,"168","3788",".","0","",,,,,"12296","12296","4567040","4567040","79032","79032","4702208","4702208","11804672","11804672","89542656","2199112798208",,,"4567040","4567040",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"85872640","2199109128192","False",,,,"8966144","8966144",,
"svchost","0","336","2199254626304","17465344","8237056","34344",,,,,,,,"Process","8",,,,,,"336","3804",".","0","",,,,,"34344","34344","8237056","8237056","143096","143096","70905856","70905856","81698816","81698816","268595200","2199291850752",,,"8237056","8237056",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"231370752","2199254626304","False",,,,"17465344","17465344",,
"svchost","0","243","2199117803520","9756672","4653056","16024",,,,,,,,"Process","8",,,,,,"243","3928",".","0","",,,,,"16024","16024","4653056","4653056","96728","96728","4857856","4857856","12124160","12124160","95596544","2199118852096",,,"4653056","4653056",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"94547968","2199117803520","False",,,,"9756672","9756672",,
"svchost","0","533","2199222669312","30257152","13250560","27080",,,,,,,,"Process","8",,,,,,"533","3936",".","0","",,,,,"27080","27080","13250560","13250560","275416","275416","16379904","16379904","59568128","59568128","322510848","2199345766400",,,"13250560","13250560",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"199413760","2199222669312","False",,,,"30257152","30257152",,
"svchost","0","143","2199096266752","6361088","2220032","8016",,,,,,,,"Process","8",,,,,,"143","3944",".","0","",,,,,"8016","8016","2220032","2220032","70328","70328","2596864","2596864","7561216","7561216","76689408","2199099944960",,,"2220032","2220032",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"73011200","2199096266752","False",,,,"6361088","6361088",,
"svchost","0","365","2199313223680","41160704","36913152","28792",,,,,,,,"Process","8",,,,,,"365","3952",".","0","",,,,,"28792","28792","36913152","36913152","141368","141368","193892352","193892352","169840640","169840640","434778112","2199458033664",,,"36913152","36913152",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"289968128","2199313223680","False",,,,"41160704","41160704",,
"svchost","0","129","2199096578048","6537216","1875968","9384",,,,,,,,"Process","8",,,,,,"129","3968",".","0","",,,,,"9384","9384","1875968","1875968","70264","70264","2068480","2068480","7483392","7483392","76472320","2199099727872",,,"1875968","1875968",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"73322496","2199096578048","False",,,,"6537216","6537216",,
"svchost","0","423","2199152828416","22282240","6692864","21664",,,,,,,,"Process","8",,,,,,"423","4044",".","0","",,,,,"21664","21664","6692864","6692864","210168","210168","7413760","7413760","25595904","25595904","143552512","2199166808064",,,"6692864","6692864",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"129572864","2199152828416","False",,,,"22282240","22282240",,
"svchost","0","127","2199091589120","6053888","1650688","7512",,,,,,,,"Process","8",,,,,,"127","4052",".","0","",,,,,"7512","7512","1650688","1650688","63560","63560","1941504","1941504","6492160","6492160","70434816","2199093690368",,,"1650688","1650688",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"68333568","2199091589120","False",,,,"6053888","6053888",,
"svchost","0","684","2199347912704","36691968","41562112","47688",,,,,,,,"Process","8",,,,,,"684","4068",".","0","",,,,,"47688","47688","41562112","41562112","343336","343336","123158528","123158528","167354368","167354368","616501248","2199639756800",,,"41562112","41562112",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"324657152","2199347912704","False",,,,"36691968","36691968",,
"svchost","0","172","2199105884160","7274496","2461696","10768",,,,,,,,"Process","8",,,,,,"172","4200",".","0","",,,,,"10768","10768","2461696","2461696","82488","82488","2719744","2719744","8155136","8155136","83693568","2199106949120",,,"2461696","2461696",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"82628608","2199105884160","False",,,,"7274496","7274496",,
"svchost","0","261","2199110422528","9592832","2977792","14056",,,,,,,,"Process","8",,,,,,"261","4588",".","0","",,,,,"14056","14056","2977792","2977792","104504","104504","3506176","3506176","11722752","11722752","91344896","2199114600448",,,"2977792","2977792",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"87166976","2199110422528","False",,,,"9592832","9592832",,
"svchost","0","164","2199158362112","6434816","3063808","15856",,,,,,,,"Process","8",,,,,,"164","4720",".","0","",,,,,"15856","15856","3063808","3063808","89824","89824","38739968","38739968","18706432","18706432","192741376","2199215996928",,,"3063808","3063808",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"135106560","2199158362112","False",,,,"6434816","6434816",,
"svchost","26","412","2199212847104","30097408","8011776","32536","c:\windows\system32\svchost.exe","Microsoft Corporation","2.203125","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6004","Microsoft.Win32.SafeHandles.SafeProcessHandle","412","4772",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","32536","32536","8011776","8011776","304144","304144","9420800","9420800","32829440","32829440","219148288","2199242403840","True","Normal","8011776","8011776","00:00:00.7656250","svchost","15","True","26","System.Diagnostics.ProcessStartInfo","9/11/2018 11:10:32 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.2031250","00:00:01.4375000","189591552","2199212847104","False",,,,"30097408","30097408",,
"svchost","0","125","2199092965376","6594560","1761280","8016",,,,,,,,"Process","8",,,,,,"125","5424",".","0","",,,,,"8016","8016","1761280","1761280","63400","63400","2023424","2023424","7229440","7229440","75235328","2199098490880",,,"1761280","1761280",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"69709824","2199092965376","False",,,,"6594560","6594560",,
"svchost","0","277","2199109111808","8544256","3301376","16920",,,,,,,,"Process","8",,,,,,"277","5620",".","0","",,,,,"16920","16920","3301376","3301376","94784","94784","4046848","4046848","9977856","9977856","94769152","2199118024704",,,"3301376","3301376",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"85856256","2199109111808","False",,,,"8544256","8544256",,
"svchost","0","208","2199251509248","8925184","7274496","15360",,,,,,,,"Process","8",,,,,,"208","6140",".","0","",,,,,"15360","15360","7274496","7274496","96648","96648","7618560","7618560","11120640","11120640","233041920","2199256297472",,,"7274496","7274496",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"228253696","2199251509248","False",,,,"8925184","8925184",,
"svchost","0","301","2199178170368","13352960","4161536","18328",,,,,,,,"Process","8",,,,,,"301","6560",".","0","",,,,,"18328","18328","4161536","4161536","178320","178320","64430080","64430080","71335936","71335936","219910144","2199243165696",,,"4161536","4161536",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"154914816","2199178170368","False",,,,"13352960","13352960",,
"svchost","0","323","2199137525760","21598208","7585792","18600",,,,,,,,"Process","8",,,,,,"323","6572",".","0","",,,,,"18600","18600","7585792","7585792","149672","149672","8314880","8314880","24637440","24637440","123883520","2199147139072",,,"7585792","7585792",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"114270208","2199137525760","False",,,,"21598208","21598208",,
"svchost","0","408","2199158333440","12058624","5541888","13664",,,,,,,,"Process","8",,,,,,"408","6652",".","0","",,,,,"13664","13664","5541888","5541888","153296","153296","7139328","7139328","14856192","14856192","193388544","2199216644096",,,"5541888","5541888",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"135077888","2199158333440","False",,,,"12058624","12058624",,
"svchost","0","138","2199100293120","7041024","1953792","12680",,,,,,,,"Process","8",,,,,,"138","6912",".","0","",,,,,"12680","12680","1953792","1953792","76544","76544","2265088","2265088","8122368","8122368","78610432","2199101865984",,,"1953792","1953792",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"77037568","2199100293120","False",,,,"7041024","7041024",,
"svchost","0","437","2199164063744","18944000","6828032","22248",,,,,,,,"Process","8",,,,,,"437","7088",".","0","",,,,,"22248","22248","6828032","6828032","175456","175456","7421952","7421952","21614592","21614592","148672512","2199171928064",,,"6828032","6828032",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"140808192","2199164063744","False",,,,"18944000","18944000",,
"svchost","0","269","2199148523520","13836288","4337664","17208",,,,,,,,"Process","8",,,,,,"269","7776",".","0","",,,,,"17208","17208","4337664","4337664","169304","169304","5648384","5648384","15818752","15818752","128499712","2199151755264",,,"4337664","4337664",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"125267968","2199148523520","False",,,,"13836288","13836288",,
"svchost","0","167","2199098765312","7729152","2236416","9376",,,,,,,,"Process","8",,,,,,"167","8908",".","0","",,,,,"9376","9376","2236416","2236416","76936","76936","2506752","2506752","9052160","9052160","81047552","2199104303104",,,"2236416","2236416",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"75509760","2199098765312","False",,,,"7729152","7729152",,
"svchost","0","327","2199135166464","18432000","6377472","15280",,,,,,,,"Process","8",,,,,,"327","8916",".","0","",,,,,"15280","15280","6377472","6377472","146624","146624","10784768","10784768","27017216","27017216","167280640","2199190536192",,,"6377472","6377472",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"111910912","2199135166464","False",,,,"18432000","18432000",,
